Id,items-links-href,Address,Address-city,Price,Year,SqMtr,Rooms,Code
1547413230-1667,https://www.funda.nl/koop/verkocht/delft/huis-40992369-kwartelstraat-22/?navigateSource=resultlist,Kwartelstraat 22,2623 PG Delft,"285,000",1985,127,5,2623
1547411323-1252,https://www.funda.nl/koop/verkocht/delft/huis-40704868-oosteinde-60/?navigateSource=resultlist,Oosteinde 60,2611 SN Delft,"500,000",1906,136,5,2611
1547408305-591,https://www.funda.nl/koop/verkocht/delft/appartement-40413051-pijperring-241/?navigateSource=resultlist,Piper ring 241,2625 ES Delft,"103,125",1969,86,4,2625
1547408843-708,https://www.funda.nl/koop/verkocht/delft/huis-86927267-delfgauwseweg-224/?navigateSource=resultlist,Delfgauwseweg 224,2628 EZ Delft,"520,000",1951,131,5,2628
1547407673-451,https://www.funda.nl/koop/verkocht/delft/huis-40459637-mexicohof-11/?navigateSource=resultlist,Mexicohof 11,2622 AE Delft,"239,500",1981,117,4,2622
1547409186-783,https://www.funda.nl/koop/verkocht/delft/huis-40431390-landsteinerbocht-1/?navigateSource=resultlist,Landsteinerbocht 1,2614 GN Delft,"715,000",1965,181,6,2614
1547410311-1027,https://www.funda.nl/koop/verkocht/delft/appartement-40672168-ecodusweg-87/?navigateSource=resultlist,Ecodusweg 87,2614 WS Delft,"269,000",1995,101,4,2614
1547410931-1165,https://www.funda.nl/koop/verkocht/delft/huis-40420367-gebbenlaan-42/?navigateSource=resultlist,Gebbenlaan 42,2625 KB Delft,"365,000",1980,136,5,2625
1547413209-1662,https://www.funda.nl/koop/verkocht/delft/appartement-40909205-schoemakerstraat-25/?navigateSource=resultlist,Schoemakerstraat 25,2628 VJ Delft,"155,000",1948,46,2,2628
1547407968-516,https://www.funda.nl/koop/verkocht/delft/huis-40402848-dijkshoornseweg-203/?navigateSource=resultlist,Dijkshoornseweg 203,2614 KC Delft,"250,000",1915,84,3,2614
1547411260-1238,https://www.funda.nl/koop/verkocht/delft/huis-40589054-guldenwater-5-bouwnr-501/?navigateSource=resultlist,Guldenwater 5 (Building No. 501),2613 JV Delft,"705,000",2018,199,7,2613
1547408538-642,https://www.funda.nl/koop/verkocht/delft/appartement-40467685-simonsstraat-95/?navigateSource=resultlist,Simonsstraat 95,2628 TG Delft,"189,000",1915,60,3,2628
1547408322-595,https://www.funda.nl/koop/verkocht/delft/appartement-40432199-julianalaan-7/?navigateSource=resultlist,Julianalaan 7,2628 BB Delft,"239,500",1913,94,5,2628
1547411382-1265,https://www.funda.nl/koop/verkocht/delft/appartement-40710594-foulkeslaan-19/?navigateSource=resultlist,Foulkeslaan 19,2625 PW Delft,"195,000",1973,116,5,2625
1547411470-1285,https://www.funda.nl/koop/verkocht/delft/appartement-40662209-bouwnummer-bouwnr-334/?navigateSource=resultlist,Building number (Building No. 334),2611 BV Delft,"169,000",2018,30,1,2611
1547413175-1655,https://www.funda.nl/koop/verkocht/delft/huis-40614200-khartoemstraat-1/?navigateSource=resultlist,Khartoemstraat 1,2622 DA Delft,"260,000",1983,83,4,2622
1547410484-1066,https://www.funda.nl/koop/verkocht/delft/appartement-40500920-chilipad-19/?navigateSource=resultlist,Chilipad 19,2622 AZ Delft,"302,800",2018,83,3,2622
1547410994-1179,https://www.funda.nl/koop/verkocht/delft/huis-40623136-troelstralaan-232/?navigateSource=resultlist,Troelstralaan 232,2624 GB Delft,"225,000",1991,96,4,2624
1547411529-1298,https://www.funda.nl/koop/verkocht/delft/appartement-40665010-molenweide-23/?navigateSource=resultlist,Molenweide 23,2614 LJ Delft,"319,000",2008,117,4,2614
1547410788-1133,https://www.funda.nl/koop/verkocht/delft/appartement-40507404-roland-holstlaan-997/?navigateSource=resultlist,Roland Holstlaan 997,2624 KJ Delft,"185,000",1967,75,3,2624
1547410037-966,https://www.funda.nl/koop/verkocht/delft/appartement-40541206-jan-campertlaan-173/?navigateSource=resultlist,Jan Campertlaan 173,2624 PC Delft,"205,000",1973,90,3,2624
1547410155-993,https://www.funda.nl/koop/verkocht/delft/appartement-40673350-akropolishof-115/?navigateSource=resultlist,Akropolishof 115,2624 NL Delft,"157,500",2009,63,2,2624
1547409170-779,https://www.funda.nl/koop/verkocht/delft/huis-40529518-pelikaansingel-45/?navigateSource=resultlist,Pelikaansingel 45,2623 JJ Delft,"245,000",1987,82,4,2623
1547408851-709,https://www.funda.nl/koop/verkocht/delft/huis-40448146-kristalweg-74/?navigateSource=resultlist,Kristalweg 74,2614 TS Delft,"299,000",1994,111,4,2614
1547413263-1674,https://www.funda.nl/koop/verkocht/delft/huis-40635387-amazoneweg-26/?navigateSource=resultlist,Amazoneweg 26,2622 DS Delft,"299,000",1993,118,4,2622
1547410952-1170,https://www.funda.nl/koop/verkocht/delft/huis-40627576-nieuwe-langendijk-90/?navigateSource=resultlist,New Langendijk 90,2611 VM Delft,"239,500",1880,56,2,2611
1547410897-1158,https://www.funda.nl/koop/verkocht/delft/appartement-40618257-oostsingel-57-b/?navigateSource=resultlist,Oostsingel 57 b,2612 HD Delft,"300,000",1928,89,5,2612
1547411475-1286,https://www.funda.nl/koop/verkocht/delft/appartement-40717221-stille-putten-80/?navigateSource=resultlist,Stille Putten 80,2612 KV Delft,"207,500",1982,98,4,2612
1547411975-1397,https://www.funda.nl/koop/verkocht/delft/huis-40524401-klinkerbuurt-3-fase-2-bouwnr-104/?navigateSource=resultlist,Klinkerbuurt 3 phase 2 (Building No. 104),2628 ZT Delft,"458,500",2018,161,5,2628
1547410535-1077,https://www.funda.nl/koop/verkocht/delft/huis-40608144-zambezilaan-76/?navigateSource=resultlist,Zambezilaan 76,2622 LG Delft,"345,000",1990,145,6,2622
1547409308-810,https://www.funda.nl/koop/verkocht/delft/huis-49378092-marlot-de-zeel-bouwnr-9/?navigateSource=resultlist,Marlot De Zeel (Building No. 9),2614 Delft,"347,000",2018,123,5,2614
1547408990-740,https://www.funda.nl/koop/verkocht/delft/huis-49659833-noordeinde-3/?navigateSource=resultlist,Noordeinde 3,2611 KE Delft,"1,495,000",1906,362,9,2611
1547412227-1451,https://www.funda.nl/koop/verkocht/delft/huis-40689712-koornmarkt-25/?navigateSource=resultlist,Koornmarkt 25,2611 EB Delft,"700,000",1906,197,6,2611
1547411121-1207,https://www.funda.nl/koop/verkocht/delft/appartement-40733064-papsouwselaan-183/?navigateSource=resultlist,Papsouwselaan 183,2624 AM Delft,"219,000",1967,89,5,2624
1547409915-939,https://www.funda.nl/koop/verkocht/delft/appartement-40683662-raam-164/?navigateSource=resultlist,Window 164,2611 WP Delft,"325,000",2002,88,3,2611
1547411521-1296,https://www.funda.nl/koop/verkocht/delft/huis-40677651-indiastraat-25/?navigateSource=resultlist,Indiastraat 25,2622 GG Delft,"299,500",1984,109,6,2622
1547408757-691,https://www.funda.nl/koop/verkocht/delft/huis-40403364-toscaninipad-3/?navigateSource=resultlist,Toscaninipad 3,2625 ZG Delft,"265,000",1991,119,5,2625
1547411879-1376,https://www.funda.nl/koop/verkocht/delft/huis-40426496-klinkerbuurt-3-fase-1-bouwnr-76/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 76),2628 ZR Delft,"356,000",2018,126,5,2628
1547410349-1036,https://www.funda.nl/koop/verkocht/delft/appartement-40616292-hoflandendreef-189/?navigateSource=resultlist,Hoflandendreef 189,2614 MS Delft,"235,000",2010,88,3,2614
1547408872-714,https://www.funda.nl/koop/verkocht/delft/appartement-40594829-westlandseweg-61/?navigateSource=resultlist,Westlandseweg 61,2624 AC Delft,"197,500",1964,90,4,2624
1547407875-496,https://www.funda.nl/koop/verkocht/delft/appartement-40496489-isaak-hoornbeekstraat-13/?navigateSource=resultlist,Isaäk Hoornbeekstraat 13,2613 HE Delft,"189,000",1930,70,4,2613
1547410201-1003,https://www.funda.nl/koop/verkocht/delft/appartement-40662218-bouwnummer-bouwnr-432/?navigateSource=resultlist,Building number (Building No. 432),2611 BV Delft,"205,000",2018,37,1,2611
1547412387-1487,https://www.funda.nl/koop/verkocht/delft/huis-40890103-volmolen-16/?navigateSource=resultlist,Volmolen 16,2614 LS Delft,"425,000",2006,133,4,2614
1547412834-1586,https://www.funda.nl/koop/verkocht/delft/huis-40610714-bakemastraat-97-bwn-135/?navigateSource=resultlist,Bakemastraat 97 bwn 135,2628 ZS Delft,"625,000",2019,217,7,2628
1547409329-814,https://www.funda.nl/koop/verkocht/delft/huis-49378006-marlot-de-jager-bouwnr-13/?navigateSource=resultlist,Marlot De Jager (Building No. 13),2614 Delft,"362,000",2018,142,5,2614
1547410282-1021,https://www.funda.nl/koop/verkocht/delft/huis-49066221-zuiverwonen-bouwnr-16/?navigateSource=resultlist,ZuiverWonen (Building No. 16),2614 KH Delft,"777,600",2018,160,1,2614
1547408002-524,https://www.funda.nl/koop/verkocht/delft/appartement-40420563-hendrik-tollensstraat-34/?navigateSource=resultlist,Hendrik Tollensstraat 34,2624 BH Delft,"150,000",1967,64,3,2624
1547410421-1052,https://www.funda.nl/koop/verkocht/delft/appartement-40694735-sint-olofsstraat-17/?navigateSource=resultlist,Sint Olofsstraat 17,2613 EK Delft,"192,500",1906,60,2,2613
1547411496-1291,https://www.funda.nl/koop/verkocht/delft/huis-40512481-indiastraat-19/?navigateSource=resultlist,Indiastraat 19,2622 GG Delft,"275,000",1984,105,5,2622
1547410644-1101,https://www.funda.nl/koop/verkocht/delft/huis-40626837-eliza-dorusstraat-17/?navigateSource=resultlist,Eliza Dorusstraat 17,2613 ED Delft,"245,000",1891,70,3,2613
1547410686-1111,https://www.funda.nl/koop/verkocht/delft/huis-40476578-singelstraat-28-30/?navigateSource=resultlist,Singelstraat 28 -30,2613 EP Delft,"425,000",1895,194,12,2613
1547408542-643,https://www.funda.nl/koop/verkocht/delft/appartement-40479255-superlofts-fase-ii-bouwnr-7/?navigateSource=resultlist,Superlofts Phase II (Building No. 7),2613 RT Delft,"459,500",2018,114,3,2613
1547413234-1668,https://www.funda.nl/koop/verkocht/delft/appartement-40880645-letland-48/?navigateSource=resultlist,Latvia 48,2613 MA Delft,"260,000",1996,104,3,2613
1547407745-467,https://www.funda.nl/koop/verkocht/delft/appartement-40405594-korte-geer-7/?navigateSource=resultlist,Korte Geer 7,2611 CA Delft,"495,000",1930,200,3,2611
1547410332-1032,https://www.funda.nl/koop/verkocht/delft/huis-40540340-sint-eustatiusstraat-3/?navigateSource=resultlist,Sint Eustatiusstraat 3,2612 HA Delft,"615,000",1958,150,5,2612
1547407681-453,https://www.funda.nl/koop/verkocht/delft/appartement-40451006-gandhilaan-25/?navigateSource=resultlist,Gandhilaan 25,2622 GD Delft,"145,000",1986,77,3,2622
1547408309-592,https://www.funda.nl/koop/verkocht/delft/appartement-40432642-wh-van-leeuwenlaan-160/?navigateSource=resultlist,WH van Leeuwenlaan 160,2613 ZH Delft,"189,000",1959,66,3,2613
1547410581-1087,https://www.funda.nl/koop/verkocht/delft/appartement-40667606-jj-slauerhofflaan-149/?navigateSource=resultlist,JJ Slauerhofflaan 149,2624 JZ Delft,"175,000",1972,91,3,2624
1547412593-1533,https://www.funda.nl/koop/verkocht/delft/appartement-40887591-zuidwal-39/?navigateSource=resultlist,Zuidwal 39,2611 DD Delft,"575,000",2003,166,6,2611
1547411698-1336,https://www.funda.nl/koop/verkocht/delft/huis-40425352-klinkerbuurt-3-fase-1-bouwnr-117/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 117),2628 ZR Delft,"499,500",2018,161,6,2628
1547409632-878,https://www.funda.nl/koop/verkocht/delft/appartement-86039880-koningsveld-73/?navigateSource=resultlist,Koningsveld 73,2628 LK Delft,"429,000",2000,95,3,2628
1547410459-1060,https://www.funda.nl/koop/verkocht/delft/huis-40672175-volmolen-17/?navigateSource=resultlist,Volmolen 17,2614 LS Delft,"420,000",2006,139,7,2614
1547407833-486,https://www.funda.nl/koop/verkocht/delft/appartement-40415716-van-adrichemstraat-35/?navigateSource=resultlist,Van Adrichemstraat 35,2614 BJ Delft,"77,000",1965,30,1,2614
1547411314-1250,https://www.funda.nl/koop/verkocht/delft/huis-40714195-mahlerstraat-20/?navigateSource=resultlist,Mahlerstraat 20,2625 AS Delft,"245,000",1974,116,4,2625
1547411795-1357,https://www.funda.nl/koop/verkocht/delft/huis-40426477-klinkerbuurt-3-fase-1-bouwnr-131/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 131),2628 ZR Delft,"530,000",2018,177,6,2628
1547412248-1456,https://www.funda.nl/koop/verkocht/delft/appartement-40812524-montgomerylaan-42/?navigateSource=resultlist,Montgomerylaan 42,2625 PP Delft,"210,000",1973,115,5,2625
1547413255-1672,https://www.funda.nl/koop/verkocht/delft/appartement-40814342-roland-holstlaan-1113/?navigateSource=resultlist,Roland Holstlaan 1113,2624 KM Delft,"175,000",1970,60,2,2624
1547411761-1350,https://www.funda.nl/koop/verkocht/delft/huis-40426460-klinkerbuurt-3-fase-1-bouwnr-125/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 125),2628 ZR Delft,"432,500",2018,161,6,2628
1547408943-730,https://www.funda.nl/koop/verkocht/delft/huis-49024116-wissingstraat-7/?navigateSource=resultlist,Wissingstraat 7,2628 ZR Delft,"446,525",2018,171,7,2628
1547410754-1126,https://www.funda.nl/koop/verkocht/delft/huis-40672522-adenstraat-7/?navigateSource=resultlist,Adenstraat 7,2622 KJ Delft,"242,500",1990,86,4,2622
1547410307-1026,https://www.funda.nl/koop/verkocht/delft/huis-40696114-doelenstraat-40-42/?navigateSource=resultlist,Doelenstraat 40 42,2611 NT Delft,"395,000",1906,85,4,2611
1547412560-1525,https://www.funda.nl/koop/verkocht/delft/huis-40807497-ambonstraat-5/?navigateSource=resultlist,Ambonstraat 5,2612 BL Delft,"325,000",1935,95,5,2612
1547409384-827,https://www.funda.nl/koop/verkocht/delft/huis-49307965-vossenlaan-11/?navigateSource=resultlist,Vossenlaan 11,2623 WV Delft,"289,000",1977,116,5,2623
1547409589-869,https://www.funda.nl/koop/verkocht/delft/huis-40653608-raam-15/?navigateSource=resultlist,Window 15,2611 LS Delft,"265,000",1870,60,2,2611
1547410451-1058,https://www.funda.nl/koop/verkocht/delft/huis-40660677-henry-dunantlaan-73/?navigateSource=resultlist,Henry Dunantlaan 73,2614 GL Delft,"489,000",1965,151,4,2614
1547408969-736,https://www.funda.nl/koop/verkocht/delft/huis-40484127-westerstraat-118/?navigateSource=resultlist,Westerstraat 118,2613 RK Delft,"239,000",1886,62,3,2613
1547411445-1279,https://www.funda.nl/koop/verkocht/delft/huis-40762810-azielaan-309/?navigateSource=resultlist,Aziëlaan 309,2622 JM Delft,"315,000",1989,134,6,2622
1547409350-819,https://www.funda.nl/koop/verkocht/delft/appartement-40598490-nieuwelaan-178-b/?navigateSource=resultlist,Nieuwelaan 178 b,2611 SB Delft,"650,000",2016,153,4,2611
1547409447-841,https://www.funda.nl/koop/verkocht/delft/appartement-40542980-van-adrichemstraat-75/?navigateSource=resultlist,Van Adrichemstraat 75,2614 BK Delft,"82,500",1965,31,1,2614
1547409409-832,https://www.funda.nl/koop/verkocht/delft/appartement-40508131-aart-van-der-leeuwlaan-152/?navigateSource=resultlist,Aart van der Leeuwlaan 152,2624 LG Delft,"215,000",1972,104,3,2624
1547409725-897,https://www.funda.nl/koop/verkocht/delft/huis-40520221-medinastraat-19/?navigateSource=resultlist,Medinastraat 19,2622 KG Delft,"310,000",1990,112,5,2622
1547411677-1331,https://www.funda.nl/koop/verkocht/delft/huis-40855824-buenos-airesstraat-17/?navigateSource=resultlist,Buenos Airesstraat 17,2622 AX Delft,"295,000",1980,106,6,2622
1547411685-1333,https://www.funda.nl/koop/verkocht/delft/huis-40850443-wilhelminalaan-23/?navigateSource=resultlist,Wilhelminalaan 23,2625 LE Delft,"345,000",1971,131,5,2625
1547411866-1373,https://www.funda.nl/koop/verkocht/delft/huis-40426493-klinkerbuurt-3-fase-1-bouwnr-73/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 73),2628 ZR Delft,"356,000",2018,126,5,2628
1547411774-1353,https://www.funda.nl/koop/verkocht/delft/huis-40426473-klinkerbuurt-3-fase-1-bouwnr-128/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 128),2628 ZR Delft,"432,500",2018,161,6,2628
1547410383-1043,https://www.funda.nl/koop/verkocht/delft/appartement-40636131-jj-slauerhofflaan-69/?navigateSource=resultlist,JJ Slauerhofflaan 69,2624 JW Delft,"195,000",1971,90,3,2624
1547412374-1484,https://www.funda.nl/koop/verkocht/delft/huis-40850350-rietveld-179/?navigateSource=resultlist,Rietveld 179,2611 LK Delft,"230,000",1906,53,3,2611
1547408120-550,https://www.funda.nl/koop/verkocht/delft/huis-49383406-gelukkig-slot-bouwnr-33/?navigateSource=resultlist,Happy Slot (Building No. 33),2614 SR Delft,"480,000",2018,175,5,2614
1547410922-1163,https://www.funda.nl/koop/verkocht/delft/appartement-40694023-ternatestraat-9/?navigateSource=resultlist,Ternatestraat 9,2612 AW Delft,"180,000",1944,70,3,2612
1547412919-1605,https://www.funda.nl/koop/verkocht/delft/huis-40829956-spechtstraat-6/?navigateSource=resultlist,Spechtstraat 6,2623 GP Delft,"280,000",1979,116,5,2623
1547411791-1356,https://www.funda.nl/koop/verkocht/delft/huis-40426476-klinkerbuurt-3-fase-1-bouwnr-116/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 116),2628 ZS Delft,"522,505",2018,177,6,2628
1547410880-1154,https://www.funda.nl/koop/verkocht/delft/huis-40527065-raad-van-europalaan-23/?navigateSource=resultlist,Council of Europalaan 23,2625 PA Delft,"450,000",1998,200,4,2625
1547411580-1309,https://www.funda.nl/koop/verkocht/delft/huis-40869625-molenweide-34/?navigateSource=resultlist,Molenweide 34,2614 LK Delft,"499,000",2007,182,6,2614
1547409321-813,https://www.funda.nl/koop/verkocht/delft/huis-49378005-marlot-de-zeel-bouwnr-12/?navigateSource=resultlist,Marlot De Zeel (Building No. 12),2614 Delft,"342,000",2018,123,5,2614
1547408153-558,https://www.funda.nl/koop/verkocht/delft/huis-49383414-gelukkig-slot-bouwnr-25/?navigateSource=resultlist,Happy Slot (Building No. 25),2614 SR Delft,"590,000",2018,188,5,2614
1547409228-792,https://www.funda.nl/koop/verkocht/delft/appartement-40442161-hendrik-tollensstraat-188/?navigateSource=resultlist,Hendrik Tollensstraat 188,2624 BL Delft,"149,000",1990,65,3,2624
1547411116-1206,https://www.funda.nl/koop/verkocht/delft/huis-40486650-burgemeestersrand-84/?navigateSource=resultlist,Burgemeestersrand 84,2625 NX Delft,"382,500",1999,150,6,2625
1547411226-1231,https://www.funda.nl/koop/verkocht/delft/appartement-40589044-guldenwater-2-bouwnr-233/?navigateSource=resultlist,Guldenwater 2 (Building No. 233),2613 JV Delft,"295,000",2018,77,3,2613
1547409112-768,https://www.funda.nl/koop/verkocht/delft/huis-40579443-frederik-van-eedenlaan-48/?navigateSource=resultlist,Frederik van Eedenlaan 48,2624 VJ Delft,"199,500",1970,91,5,2624
1547407938-510,https://www.funda.nl/koop/verkocht/delft/huis-49240349-van-gaalenlaan-12/?navigateSource=resultlist,Van Gaalenlaan 12,2613 EC Delft,"275,000",1902,90,4,2613
1547410058-971,https://www.funda.nl/koop/verkocht/delft/appartement-40505881-menno-ter-braaklaan-93/?navigateSource=resultlist,Menno ter Braaklaan 93,2624 TB Delft,"180,000",1965,94,3,2624
1547411896-1380,https://www.funda.nl/koop/verkocht/delft/huis-40426490-klinkerbuurt-3-fase-1-bouwnr-80/?navigateSource=resultlist,Klinkerbuurt 3 phase 1 (Building No. 80),2628 ZR Delft,"370,000",2018,126,5,2628
1547408238-576,https://www.funda.nl/koop/verkocht/delft/appartement-40444073-aart-van-der-leeuwlaan-179/?navigateSource=resultlist,Aart van der Leeuwlaan 179,2624 PP Delft,"225,000",1971,113,5,2624
1547409177-781,https://www.funda.nl/koop/verkocht/delft/appartement-40571066-buizerdlaan-89/?navigateSource=resultlist,Buizerdlaan 89,2623 JR Delft,"235,000",1988,85,4,2623
